,id_ruta,id_avion,id_origen,id_destino,tiempo_salida,duracion
2531,2531,203,3913,6426,1581643601,5760
2532,2532,113,6015,299238,1582543601,6330
2533,2533,43,26404,4565,1581776801,9990
2534,2534,887,3080,3892,1581643601,13290
2535,2535,814,6501,3080,1582525601,12300
2536,2536,370,3876,5891,1582291601,11970
2537,2537,128,3747,4434,1581726401,14010
2538,2538,958,2602,27096,1581420401,9060
2539,2539,756,6384,3083,1581827201,12000
2540,2540,54,3754,3853,1582529201,4170
2541,2541,750,4340,2448,1582525601,11430
2542,2542,845,2894,4614,1582518401,13710
2543,2543,716,4427,4342,1581604001,7680
2544,2544,32,4060,3901,1582144001,10020
2545,2545,358,2222,4710,1582554401,11940
2546,2546,83,2209,2212,1582439201,6000
2547,2547,255,3795,2415,1581892001,13950
2548,2548,718,3622,4411,1581578801,11220
2549,2549,934,2864,5653,1581640001,14190
2550,2550,980,6467,44093,1582684001,13980
2551,2551,142,5897,3685,1582417601,11370
2552,2552,375,3948,26697,1581625601,10350
2553,2553,599,3864,3675,1581686801,10890
2554,2554,665,3387,2224,1582496801,9330
2555,2555,473,6384,5687,1582302401,12960
2556,2556,662,3873,4355,1581748001,10860
2557,2557,522,4156,4434,1582496801,4320
2558,2558,130,4456,6501,1582583201,4920
2559,2559,54,27228,2450,1582396001,10770
2560,2560,662,27219,332096,1582255601,5490
2561,2561,898,3899,3845,1582388801,8010
2562,2562,172,3478,6455,1582396001,11220
2563,2563,133,3623,4372,1581949601,7080
2564,2564,359,27205,4565,1581992801,10410
2565,2565,203,4226,5901,1582424801,13350
2566,2566,345,26697,6431,1581766001,13110
2567,2567,435,3227,3754,1582291601,11640
2568,2568,756,26618,3605,1581838001,6210
2569,2569,227,26589,3974,1581251201,5940
2570,2570,907,6243,4155,1581618401,5610
2571,2571,133,6406,4533,1581974801,11100
2572,2572,115,3908,3633,1582367201,6150
2573,2573,847,3770,3845,1582363601,10260
2574,2574,557,3419,4251,1582392401,11790
2575,2575,320,2419,28118,1581452801,9630
2576,2576,454,2718,27202,1581924401,6090
2577,2577,479,4372,3930,1582414001,4530
2578,2578,47,3796,5671,1581690401,10020
2579,2579,579,2115,5689,1582165601,8010
2580,2580,634,27219,3620,1581416801,5490
2581,2581,404,308633,2398,1581575201,11790
2582,2582,143,3392,2894,1582417601,13890
2583,2583,907,3855,3853,1582007201,11310
2584,2584,157,3483,3568,1581582401,6630
2585,2585,778,2975,3845,1581618401,6630
2586,2586,32,5239,2908,1582241201,8520
2587,2587,167,6453,4862,1581946001,11040
2588,2588,299,2115,3458,1582313201,6750
2589,2589,629,28118,2562,1582385201,12480
2590,2590,550,41624,3645,1582064801,5040
2591,2591,624,4019,26475,1582054001,7500
2592,2592,808,2217,2270,1582615601,13260
2593,2593,214,3858,2562,1581276401,14100
2594,2594,333,3873,3883,1581488801,7500
2595,2595,690,3857,2476,1581438401,10200
2596,2596,186,2090,5112,1581708401,7140
2597,2597,230,3463,3562,1582316801,11430
2598,2598,419,4185,3979,1581956801,4560
2599,2599,832,26618,4344,1582082801,6630
2600,2600,364,2429,3594,1582331201,11190
2601,2601,44,4509,5906,1581715601,9900
2602,2602,43,4408,3857,1581978401,11640
2603,2603,357,3573,26789,1581424001,10680
2604,2604,156,4688,3747,1582086401,5700
2605,2605,24,3668,3770,1582615601,9720
2606,2606,873,3974,4515,1581859601,13710
2607,2607,661,6384,27145,1581546401,12300
2608,2608,973,3918,4713,1582673201,5430
2609,2609,749,26755,3594,1581632801,5940
2610,2610,434,6423,3561,1581946001,7770
2611,2611,55,3573,3081,1581672401,12360
2612,2612,385,4793,325736,1582223201,12030
2613,2613,236,2115,3898,1582259201,13380
2614,2614,307,3391,3552,1582378001,10920
2615,2615,900,3766,3905,1582450001,8550
2616,2616,502,26629,3496,1581913601,8070
2617,2617,528,123,5453,1581683201,10050
2618,2618,212,2422,299738,1581413201,10710
2619,2619,193,3490,5897,1582612001,6810
2620,2620,466,4156,6015,1582604801,10680
2621,2621,86,35145,5656,1582223201,13530
2622,2622,690,2766,3157,1582093601,10770
2623,2623,472,5566,3623,1581359201,4860
2624,2624,955,4956,4839,1581463601,5550
2625,2625,787,5663,4310,1581838001,6330
2626,2626,760,3260,3768,1581539201,14100
2627,2627,446,3417,67,1581445601,5760
2628,2628,874,3454,3005,1582136801,7440
2629,2629,236,4688,6506,1581654401,12780
2630,2630,419,27217,32634,1582043201,7470
2631,2631,276,5598,2569,1581906401,10260
2632,2632,956,3640,5388,1581560801,11700
2633,2633,205,4035,3868,1582298801,9180
2634,2634,727,5302,3486,1581755201,4830
2635,2635,909,3766,27215,1582435601,4590
2636,2636,24,2637,3408,1582360001,9300
2637,2637,933,5026,2599,1581874001,10980
2638,2638,648,3771,5697,1582140401,14370
2639,2639,307,123,2418,1582511201,8580
2640,2640,94,4509,3486,1581326801,14130
2641,2641,898,4137,27193,1582410401,11760
2642,2642,31,2090,5023,1581841601,11400
2643,2643,935,26835,3441,1581686801,7170
2644,2644,883,1973,3594,1582111601,3990
2645,2645,281,6217,27215,1582003601,8130
2646,2646,95,4859,1717,1581442001,7470
2647,2647,911,3633,3641,1581755201,7650
2648,2648,575,3237,3451,1581658001,9960
2649,2649,230,27192,35046,1581499601,3780
2650,2650,262,27212,35145,1582273601,6900
2651,2651,824,27202,3918,1582640801,9900
2652,2652,140,5242,2783,1582187201,5040
2653,2653,57,2088,5891,1581751601,8610
2654,2654,462,27228,2219,1582298801,14130
2655,2655,301,3478,2212,1581503201,13110
2656,2656,723,3638,2476,1581913601,9630
2657,2657,439,3755,3471,1582388801,12780
2658,2658,125,2475,4354,1582385201,12510
2659,2659,440,3887,1979,1581578801,5910
2660,2660,389,3852,4451,1581265601,13620
2661,2661,55,5671,299747,1581622001,5100
2662,2662,976,4613,5639,1582212401,10230
2663,2663,379,2216,5671,1581668801,11820
2664,2664,919,3186,3491,1581928001,6540
2665,2665,288,3183,4378,1581521201,7470
2666,2666,668,5453,3490,1582385201,4650
2667,2667,325,2493,5910,1582244801,5340
2668,2668,499,5097,4411,1582262801,12510
2669,2669,131,5910,4859,1582277201,6870
2670,2670,83,3773,5168,1581874001,7980
2671,2671,303,4310,4613,1581668801,10230
2672,2672,97,5388,3528,1582277201,6270
2673,2673,245,332096,5226,1582536401,9000
2674,2674,565,26708,5528,1582093601,4050
2675,2675,443,4370,3771,1581632801,8460
2676,2676,421,3914,5063,1581416801,5220
2677,2677,133,3907,2214,1582374401,8400
2678,2678,232,3405,3901,1582180001,7890
2679,2679,379,5689,3993,1582338401,4830
2680,2680,525,27199,3862,1582025201,7860
2681,2681,539,3684,26835,1581402401,9510
2682,2682,896,5901,3944,1582039601,4350
2683,2683,411,4614,4636,1581344801,13830
2684,2684,208,2569,3497,1582637201,12180
2685,2685,291,5388,2118,1581532001,7770
2686,2686,715,4515,2541,1581946001,8760
2687,2687,307,3926,4713,1581524801,12540
2688,2688,74,3066,30601,1581247601,13620
2689,2689,800,3562,2908,1582280801,12060
2690,2690,174,3486,3894,1581787601,8670
2691,2691,304,26496,4004,1581805601,11130
2692,2692,591,3914,4617,1582633601,10320
2693,2693,182,2216,26463,1581838001,8850
2694,2694,312,3150,3680,1581938801,4320
2695,2695,727,3040,35102,1582230401,13830
2696,2696,449,4490,6193,1582651601,11250
2697,2697,880,27220,309298,1581341201,9240
2698,2698,538,4610,123,1581503201,7650
2699,2699,296,3951,27145,1581942401,12900
2700,2700,99,2542,3419,1581550001,10740
2701,2701,455,3868,2434,1582277201,13800
2702,2702,317,6501,5697,1581892001,12810
2703,2703,524,4573,4004,1581744401,13410
2704,2704,7,1717,4372,1581488801,12210
2705,2705,894,3595,2050,1581384401,11040
2706,2706,930,26610,3083,1582183601,7860
2707,2707,157,2450,3503,1581751601,5580
2708,2708,676,2155,4156,1582266401,9840
2709,2709,936,2385,27194,1581452801,13260
2710,2710,672,299747,2429,1582558001,10770
2711,2711,747,3852,2220,1582460801,4320
2712,2712,700,2492,3951,1582187201,5430
2713,2713,201,3664,1990,1581348401,4740
2714,2714,759,4456,3040,1582028801,11010
2715,2715,868,6384,1946,1582486001,6480
2716,2716,930,26534,4806,1581776801,7680
2717,2717,421,4448,3491,1582486001,14250
2718,2718,159,3633,2247,1582086401,10860
2719,2719,479,6440,44483,1581697601,6810
2720,2720,86,6519,2537,1581604001,3870
2721,2721,817,5910,27096,1581395201,8700
2722,2722,778,3515,5360,1582295201,10740
2723,2723,140,3481,5204,1582442801,8610
2724,2724,608,2415,27223,1582147601,12330
2725,2725,713,3157,4345,1582496801,5250
2726,2726,581,4688,300320,1581830801,11580
2727,2727,498,27205,2487,1581636401,7110
2728,2728,80,123,2775,1581258401,7740
2729,2729,36,3664,1979,1582540001,13740
2730,2730,235,3778,5204,1581434801,10920
2731,2731,2,3707,6506,1581960401,10020
2732,2732,86,44093,26401,1581830801,9330
2733,2733,375,26647,5882,1581661601,11820
2734,2734,303,4459,3673,1581452801,9270
2735,2735,22,4226,4839,1582201601,5370
2736,2736,300,3497,4461,1581510401,10170
2737,2737,153,4839,3899,1582597601,6240
2738,2738,794,2247,3844,1581431201,5610
2739,2739,832,2622,2450,1582374401,3870
2740,2740,842,6384,3913,1582014401,5280
2741,2741,408,4038,27205,1581546401,12870
2742,2742,87,4979,3631,1581276401,5850
2743,2743,683,308273,2908,1581683201,6030
2744,2744,919,3901,5906,1581604001,7860
2745,2745,105,2599,6193,1582043201,12600
2746,2746,519,4321,3384,1582532801,10260
2747,2747,363,26378,5063,1581460001,10380
2748,2748,189,3441,4156,1582637201,6630
2749,2749,193,3499,3638,1581827201,10650
2750,2750,468,2050,3595,1581902801,11790
2751,2751,841,3467,5629,1582547201,12360
2752,2752,646,6421,4757,1582460801,5640
2753,2753,966,2530,4862,1582054001,8760
2754,2754,884,5166,2270,1581701201,8580
2755,2755,65,26674,3768,1581820001,10620
2756,2756,335,27119,30601,1581431201,5010
2757,2757,707,2444,5112,1582219601,11190
2758,2758,853,5303,2218,1581467201,13290
2759,2759,96,4020,4461,1581802001,5310
2760,2760,419,4370,4509,1582172801,6780
2761,2761,220,3715,4226,1581636401,6990
2762,2762,83,5063,3658,1582669601,6510
2763,2763,988,27200,2389,1582669601,9420
2764,2764,749,3638,5097,1581712001,5310
2765,2765,491,2792,3552,1582583201,7770
2766,2766,37,3993,300795,1582489601,6540
2767,2767,237,3795,3868,1581481601,4830
2768,2768,834,5689,4258,1581643601,8700
2769,2769,277,26534,6507,1582558001,13020
2770,2770,281,5289,6467,1581838001,5250
2771,2771,73,26638,3620,1581841601,4140
2772,2772,685,3451,3914,1582406801,8760
2773,2773,880,5781,332096,1581438401,9300
2774,2774,39,3930,34954,1582100801,3720
2775,2775,955,2385,300320,1581280001,6570
2776,2776,741,5536,4342,1581262001,6510
2777,2777,727,3771,4332,1581510401,12630
2778,2778,307,2418,5183,1581614801,14010
2779,2779,916,26380,3482,1581920801,4380
2780,2780,510,35141,3083,1582644401,6990
2781,2781,985,35046,5242,1581899201,7110
2782,2782,333,6423,2162,1582003601,5910
2783,2783,714,2104,27200,1581730001,13380
2784,2784,724,2638,5166,1581611201,7950
2785,2785,98,2613,4226,1581722801,13920
2786,2786,87,2475,26404,1582392401,7950
2787,2787,761,2090,3458,1582180001,14040
2788,2788,676,3681,4408,1582183601,14130
2789,2789,52,27131,27212,1581506801,6480
2790,2790,648,5872,2417,1581467201,6240
2791,2791,494,3894,2578,1581881201,7260
2792,2792,269,67,26629,1581787601,9690
2793,2793,254,309298,4070,1581949601,6240
2794,2794,687,27189,5289,1581920801,4620
2795,2795,886,3747,2213,1581960401,9090
2796,2796,817,5087,5388,1582442801,4020
2797,2797,479,4355,5627,1582036001,11070
2798,2798,616,3422,4956,1582676801,9390
2799,2799,364,4258,44093,1581287201,9150
2800,2800,380,27192,4533,1582486001,10650
2801,2801,907,5531,42967,1582540001,8850
2802,2802,550,123,27194,1582133201,3840
2803,2803,346,3684,3084,1582036001,6960
2804,2804,916,26540,26629,1582414001,4770
2805,2805,350,5453,27192,1582201601,12150
2806,2806,471,2459,2219,1582493201,9210
2807,2807,837,27221,3486,1581805601,12540
2808,2808,426,3482,5453,1582201601,6540
2809,2809,288,4345,2475,1581967601,6090
2810,2810,725,2775,2669,1581265601,8400
2811,2811,502,41624,5897,1581388001,8880
2812,2812,256,3844,299747,1582068401,14310
2813,2813,465,3125,2422,1581924401,8220
2814,2814,325,5882,1770,1582118801,9060
2815,2815,518,299747,2104,1582543601,4260
2816,2816,73,26609,4793,1581974801,14340
2817,2817,957,2599,5544,1582183601,12330
2818,2818,72,4533,2878,1581910001,6660
2819,2819,519,3974,5166,1581877601,7260
2820,2820,903,3768,26629,1581964001,13470
2821,2821,526,5433,2212,1581463601,12720
2822,2822,366,3521,3744,1582460801,11190
2823,2823,458,2216,26534,1582226801,5430
2824,2824,309,3191,3771,1581391601,7260
2825,2825,891,3932,3868,1582421201,10860
2826,2826,392,4060,26727,1582496801,10890
2827,2827,762,27197,3938,1582338401,12060
2828,2828,508,5891,3905,1581910001,9750
2829,2829,600,2492,30601,1581802001,10290
2830,2830,733,27193,4469,1581953201,12780
2831,2831,442,27217,2492,1582658801,10470
2832,2832,447,3908,27220,1581924401,6960
2833,2833,915,3521,4533,1581542801,6540
2834,2834,762,299238,332096,1581654401,7380
2835,2835,276,3854,3573,1582262801,6510
2836,2836,579,16091,4332,1581272801,7110
2837,2837,112,3754,3249,1582241201,12540
2838,2838,465,5289,3157,1582547201,12480
2839,2839,174,2104,5627,1582633601,13650
2840,2840,38,3260,3040,1581964001,9060
2841,2841,557,3979,3384,1582583201,11070
2842,2842,950,41136,4482,1582176401,7440
2843,2843,699,5166,4185,1582061201,5760
2844,2844,800,3643,4567,1581665201,10530
2845,2845,253,5510,3405,1581262001,7260
2846,2846,986,3213,4293,1581460001,12000
2847,2847,716,5303,26596,1581697601,9090
2848,2848,506,3981,6015,1582025201,4980
2849,2849,511,5097,27223,1582291601,3810
2850,2850,975,3213,3928,1581283601,7890
2851,2851,176,6474,6446,1582032401,11670
2852,2852,956,3863,4820,1582345601,9510
2853,2853,484,2401,4731,1581280001,4980
2854,2854,374,2766,3490,1582190801,4110
2855,2855,507,3448,2625,1581564401,5220
2856,2856,943,3604,1946,1582151201,10110
2857,2857,400,4408,4731,1581247601,5910
2858,2858,544,3405,3503,1582183601,7140
2859,2859,566,4713,6366,1582334801,7410
2860,2860,606,5433,3568,1582039601,10590
2861,2861,373,3396,4757,1582010801,14160
2862,2862,924,4060,4372,1581820001,10530
2863,2863,83,3066,3854,1581683201,5820
2864,2864,609,26404,3944,1582018001,7770
2865,2865,530,5689,4569,1581902801,7800
2866,2866,653,3845,3862,1581820001,5910
2867,2867,889,4573,4372,1581852401,6960
2868,2868,437,4859,3981,1582500401,7080
2869,2869,673,2518,27219,1581283601,8790
2870,2870,801,28118,4688,1582230401,3630
2871,2871,289,5388,300795,1581460001,8430
2872,2872,609,5087,26708,1581398801,10080
2873,2873,616,332096,41624,1582658801,8010
2874,2874,195,2418,26727,1582219601,14100
2875,2875,572,3486,26434,1582507601,8940
2876,2876,181,2459,3457,1581370001,5340
2877,2877,984,3467,26380,1582525601,9150
2878,2878,876,27205,3499,1581773201,12240
2879,2879,429,26708,67,1582676801,12720
2880,2880,526,3623,3406,1581924401,6090
2881,2881,552,2476,3579,1582068401,6360
2882,2882,227,3928,5204,1582450001,12960
2883,2883,420,3040,6446,1581787601,12540
2884,2884,908,5631,26412,1582540001,6780
2885,2885,344,3490,4762,1581960401,4590
2886,2886,997,3772,4750,1582666001,4530
2887,2887,705,3419,309668,1581467201,10230
2888,2888,941,3711,4408,1582594001,12720
2889,2889,282,3081,26647,1581841601,6930
2890,2890,50,2088,3473,1581722801,12090
2891,2891,782,3471,3765,1581452801,7860
2892,2892,866,3405,27195,1582522001,9450
2893,2893,429,6104,27223,1582108001,6510
2894,2894,873,2421,4366,1582165601,14370
2895,2895,96,2864,3481,1582417601,7080
2896,2896,804,27192,3854,1581920801,13320
2897,2897,138,3657,3260,1581787601,7860
2898,2898,852,27215,2209,1581971201,5850
2899,2899,713,26589,6455,1582025201,4890
2900,2900,721,2223,3521,1582640801,5310
2901,2901,204,4035,3186,1582298801,12240
2902,2902,617,5882,3479,1581406001,8130
2903,2903,856,2220,3924,1581560801,8730
2904,2904,773,2157,2570,1581874001,12090
2905,2905,519,2701,5235,1581928001,11940
2906,2906,477,27200,3084,1581715601,6300
2907,2907,685,4515,3907,1582522001,7710
2908,2908,806,3384,2783,1582637201,10350
2909,2909,509,3157,4321,1582212401,12150
2910,2910,774,123,3862,1582478801,10680
2911,2911,172,1928,3972,1582482401,11070
2912,2912,554,3897,5239,1581866801,9570
2913,2913,712,3431,3081,1581726401,4410
2914,2914,434,4035,3899,1581701201,10020
2915,2915,442,3715,2481,1581445601,13140
2916,2916,983,26887,2513,1582608401,12120
2917,2917,410,3561,3473,1581247601,12750
2918,2918,852,3521,3658,1582230401,7680
2919,2919,958,26540,5671,1581431201,6960
2920,2920,865,26727,3642,1582651601,9360
2921,2921,372,5204,2908,1581766001,6570
2922,2922,963,3658,4509,1582370801,12270
2923,2923,40,4004,3392,1582381601,5790
2924,2924,49,2104,2942,1582046801,12960
2925,2925,148,2530,3697,1582064801,11100
2926,2926,547,5867,1941,1582518401,9750
2927,2927,935,4408,2783,1582633601,12390
2928,2928,370,26874,3766,1581290801,9630
2929,2929,8,5531,4509,1581650801,5100
2930,2930,953,4060,26392,1582630001,6420
2931,2931,27,26609,32634,1581802001,12390
2932,2932,332,44686,27196,1581578801,8520
2933,2933,293,3873,3707,1582205201,10380
2934,2934,839,5235,1946,1582244801,6810
2935,2935,889,3384,3640,1581989201,7110
2936,2936,702,26874,2422,1581564401,12000
2937,2937,670,3545,3457,1581568001,12420
2938,2938,441,6061,3928,1581456401,13470
2939,2939,422,5026,4019,1582244801,5310
2940,2940,268,3595,3364,1581618401,8370
2941,2941,911,3951,2533,1581863201,8460
2942,2942,563,1973,4332,1582334801,4950
2943,2943,171,3251,26411,1582194401,10320
2944,2944,901,4553,2878,1581758801,8790
2945,2945,568,2475,6507,1582129601,5850
2946,2946,210,3744,2481,1581978401,8310
2947,2947,788,2492,5642,1581294401,10650
2948,2948,0,3680,44483,1582399601,3750
2949,2949,606,27220,3993,1582680401,5430
2950,2950,350,3421,27197,1582064801,11820
2951,2951,0,3569,3401,1582417601,11070
2952,2952,408,4542,2476,1581470801,7470
2953,2953,507,2125,5453,1581420401,9900
2954,2954,972,3951,3249,1582352801,9960
2955,2955,406,2217,3561,1581802001,13290
2956,2956,407,27194,35145,1581809201,9120
2957,2957,581,5974,302303,1581359201,7860
2958,2958,615,317457,4448,1582684001,4290
2959,2959,247,26674,4342,1581452801,8730
2960,2960,861,2637,6426,1582367201,8220
2961,2961,354,3125,4762,1581384401,14370
2962,2962,548,27228,3479,1581362801,12900
2963,2963,217,2942,5974,1581337601,14130
2964,2964,596,44093,2088,1582122401,8910
2965,2965,422,3862,302303,1581690401,8910
2966,2966,526,27131,16091,1582043201,4950
2967,2967,590,27195,4355,1581402401,14310
2968,2968,153,3249,3531,1581658001,11820
2969,2969,412,6061,332096,1581834401,3630
2970,2970,266,6423,2422,1581744401,14190
2971,2971,768,5306,302303,1582435601,3660
2972,2972,241,2542,4372,1582126001,4980
2973,2973,727,3878,6406,1582342001,5490
2974,2974,293,4035,3972,1582381601,7710
2975,2975,389,5166,2487,1581668801,5250
2976,2976,517,2775,2459,1581456401,5670
2977,2977,427,41136,3641,1582410401,13440
2978,2978,296,3422,6467,1581679601,6840
2979,2979,937,26401,5360,1582673201,6270
2980,2980,205,4567,3040,1582270001,12780
2981,2981,471,3932,1979,1581820001,4950
2982,2982,197,27205,3972,1581989201,12030
2983,2983,447,2217,3864,1581359201,8520
2984,2984,991,2637,3384,1581366401,11340
2985,2985,131,5576,5531,1582309601,7710
2986,2986,516,3450,2638,1582028801,5370
2987,2987,953,2766,3948,1581301601,11730
2988,2988,864,2613,26636,1581802001,5250
2989,2989,925,3496,6446,1581748001,5760
2990,2990,757,6015,3645,1582126001,4140
2991,2991,702,2418,26835,1581856001,10050
2992,2992,735,4004,27199,1581550001,8550
2993,2993,501,2476,6467,1581928001,8580
2994,2994,271,4610,26392,1581935201,4680
2995,2995,259,4688,6519,1582313201,5400
2996,2996,88,4732,308273,1581787601,14340
2997,2997,949,4515,4610,1581546401,13410
2998,2998,754,5974,1928,1582007201,7500
2999,2999,836,1928,3643,1581560801,10020
3000,3000,917,3186,3125,1581298001,13710
3001,3001,300,2775,2088,1581701201,8580
3002,3002,614,27131,3883,1582511201,5190
3003,3003,86,6487,3697,1582252001,12780
3004,3004,158,4469,2908,1582144001,6600
3005,3005,390,26609,5544,1581384401,5370
3006,3006,311,26463,27199,1581769601,9330
3007,3007,765,3610,26887,1582367201,11250
3008,3008,85,2212,2401,1581251201,11100
3009,3009,952,26618,2222,1581488801,8670
3010,3010,54,5671,4516,1582525601,3870
3011,3011,523,5566,4533,1581856001,12090
3012,3012,980,5079,5510,1581704801,6630
3013,3013,380,2878,3645,1582651601,4260
3014,3014,455,5544,2481,1581373601,4020
3015,3015,326,5639,4951,1582392401,10860
3016,3016,26,5901,6440,1581434801,4800
3017,3017,893,3642,3909,1582158401,3630
3018,3018,607,3907,3715,1581870401,11610
3019,3019,688,3981,3547,1581420401,3690
3020,3020,598,4617,2450,1582522001,5970
3021,3021,564,4745,2792,1582385201,9600
3022,3022,10,3981,299738,1582385201,8070
3023,3023,507,26496,4354,1582637201,8040
3024,3024,344,3667,3862,1581636401,9810
3025,3025,454,5544,3481,1581877601,6510
3026,3026,650,27220,5687,1582021601,8430
3027,3027,557,2448,4569,1582554401,5580
3028,3028,924,3579,3463,1582439201,10290
3029,3029,18,2450,3150,1581733601,6450
3030,3030,416,3747,4379,1582676801,6270
3031,3031,607,3845,27238,1582126001,13020
3032,3032,765,4862,5023,1582072001,7740
3033,3033,89,5977,5598,1581928001,7560
3034,3034,743,27214,308633,1582064801,13200
3035,3035,86,4379,27219,1581834401,6840
3036,3036,112,27195,27131,1581913601,12990
3037,3037,555,2450,2492,1582104401,5160
3038,3038,93,4434,26755,1582169201,13380
3039,3039,573,3431,5433,1582003601,6090
3040,3040,246,35046,2219,1581949601,12420
3041,3041,207,5639,1986,1582014401,5670
3042,3042,271,1770,4378,1581978401,11940
3043,3043,628,2118,6247,1581575201,8010
3044,3044,40,42967,3744,1581802001,6570
3045,3045,694,3700,4293,1582594001,9150
3046,3046,940,5087,3552,1581625601,9540
3047,3047,139,1973,4762,1582525601,4380
3048,3048,970,5544,3887,1581323201,6900
3049,3049,227,26596,2562,1581974801,9240
3050,3050,138,4859,3675,1581856001,12210
3051,3051,145,4427,26638,1582597601,9960
3052,3052,567,2563,3657,1581287201,11370
3053,3053,523,6476,4321,1581758801,5370
3054,3054,672,26444,41624,1582374401,4650
3055,3055,680,2225,4155,1581683201,13950
3056,3056,719,6217,123,1581690401,7830
3057,3057,273,2476,5433,1582306001,11400
3058,3058,587,26404,6446,1582298801,5370
3059,3059,994,26392,2090,1581488801,12060
3060,3060,161,3907,3979,1581946001,6870
3061,3061,392,4251,26444,1582464401,3630
3062,3062,664,3944,3422,1581578801,8610
3063,3063,778,27217,4516,1581604001,4050
3064,3064,140,5977,2133,1582090001,8790
3065,3065,837,3562,3488,1582090001,10620
3066,3066,100,4617,4567,1581258401,7620
3067,3067,482,3227,4958,1582349201,7020
3068,3068,999,4565,2090,1581830801,12150
3069,3069,844,326363,3766,1581845201,8430
3070,3070,617,2894,5566,1581773201,13770
3071,3071,622,4638,5689,1582640801,5760
3072,3072,426,3796,1946,1582162001,12420
3073,3073,758,4368,3771,1582604801,8070
3074,3074,27,4019,5079,1582435601,7290
3075,3075,738,3982,5168,1581460001,9690
3076,3076,316,3632,4839,1582550801,5520
3077,3077,202,2637,5867,1581665201,8850
3078,3078,647,6426,3972,1582136801,6570
3079,3079,68,2894,3887,1582273601,6450
3080,3080,604,3862,5671,1582014401,5850
3081,3081,447,3521,3864,1582356401,6810
3082,3082,358,2307,3642,1582565201,14250
3083,3083,120,3237,3481,1581438401,6810
3084,3084,915,5576,4614,1582388801,6240
3085,3085,990,27145,6193,1582190801,5850
3086,3086,340,2385,2219,1581600401,7440
3087,3087,627,3206,5166,1582637201,5670
3088,3088,746,6474,26535,1581892001,12330
3089,3089,485,3700,2210,1582039601,12630
3090,3090,802,5566,6406,1581748001,7410
3091,3091,421,3521,2133,1582147601,4920
3092,3092,178,3191,2155,1582432001,3870
3093,3093,395,5303,5063,1581607601,3600
3094,3094,808,2157,2599,1581370001,13710
3095,3095,10,2609,3897,1582169201,3840
3096,3096,291,3503,4713,1581514001,5280
3097,3097,870,3466,5204,1581881201,4950
3098,3098,796,4355,26535,1581866801,7710
3099,3099,611,6476,3454,1581769601,12480
3100,3100,25,5023,5101,1581812801,4080
3101,3101,167,3473,35145,1582388801,8490
3102,3102,900,3772,6501,1581751601,13170
3103,3103,938,3157,2599,1581460001,3780
3104,3104,901,4448,3081,1582136801,6270
3105,3105,611,2601,3435,1582309601,5970
3106,3106,733,3494,3451,1582169201,5010
3107,3107,389,2599,5867,1581528401,14310
3108,3108,660,6384,3858,1582230401,6540
3109,3109,496,5653,2450,1581683201,6060
3110,3110,220,331433,26636,1582669601,5670
3111,3111,936,4137,2429,1582349201,10950
3112,3112,960,3907,5204,1581431201,13440
3113,3113,926,3249,6217,1581380801,9150
3114,3114,624,3095,4745,1582648001,13380
3115,3115,753,4451,4512,1581902801,5250
3116,3116,363,5212,2088,1581373601,4710
3117,3117,421,2669,6384,1582367201,13080
3118,3118,103,2602,2450,1581715601,11550
3119,3119,376,3885,3431,1582036001,12390
3120,3120,557,2222,4528,1581348401,7500
3121,3121,378,3855,3914,1582151201,7350
3122,3122,619,4614,2488,1581942401,9000
3123,3123,298,30601,3641,1581506801,7470
3124,3124,746,6247,3237,1582363601,8850
3125,3125,6,3631,5023,1581748001,5640
3126,3126,906,3853,27223,1582565201,10410
3127,3127,999,3901,3909,1582489601,10050
3128,3128,989,3883,5653,1582673201,8550
3129,3129,745,5687,4820,1582388801,12600
3130,3130,91,2088,2570,1581989201,5550
3131,3131,667,3513,5977,1581352001,6900
3132,3132,995,3908,4505,1581294401,10620
3133,3133,392,3478,4451,1581668801,5670
3134,3134,162,5642,3454,1582356401,11400
3135,3135,993,3854,1717,1581316001,12720
3136,3136,629,27225,325736,1581542801,5940
3137,3137,353,3855,5629,1581964001,9690
3138,3138,731,27236,26789,1581528401,7020
3139,3139,509,5781,3040,1581427601,9930
3140,3140,21,26618,3773,1582205201,4350
3141,3141,346,3901,4638,1582064801,4230
3142,3142,685,3883,32672,1582291601,7110
3143,3143,782,308633,5101,1581647201,5550
3144,3144,231,5639,27200,1581488801,11700
3145,3145,995,6061,2216,1581946001,11460
3146,3146,206,3938,325947,1581564401,14370
3147,3147,852,3845,3368,1582453601,4830
3148,3148,487,4732,3898,1581650801,8130
3149,3149,950,26411,4613,1581316001,8460
3150,3150,463,3482,3673,1582450001,10680
3151,3151,27,5977,3610,1582525601,5070
3152,3152,433,3386,2429,1582536401,7680
3153,3153,15,3715,4610,1581532001,3990
3154,3154,123,26534,6217,1581856001,8790
3155,3155,802,26727,3368,1582482401,5370
3156,3156,246,2162,5627,1582158401,10410
3157,3157,821,3887,3878,1582172801,5310
3158,3158,195,3668,2209,1581391601,8880
3159,3159,856,27189,6384,1582532801,5430
3160,3160,991,6061,3543,1581330401,9720
3161,3161,90,3450,3864,1581521201,5100
3162,3162,66,3364,44686,1582576001,9540
3163,3163,566,3908,4004,1582478801,10560
3164,3164,100,27195,2462,1582442801,7680
3165,3165,163,3852,4378,1582471601,12000
